"","BAM","PA_CF_ATM","PA_RH","PA_Temp","BC","hour","Predicted_Corrected_ATM_pred"
"1794",14.9,26.88483334,66.2,76.4,4.705966667,21,15.8326680121298
"1795",25.6,38.84633334,66.5,77.2,14.39465,22,28.4945273053492
"1796",21,29.8885,65.96666667,77,4.6624,23,17.110107130989
"1797",7.9,14.75633333,64.86666667,76.26666667,2.077883333,0,7.44272869523775
"1798",9.7,13.98883334,65.36666667,76.13333333,3.3554,1,8.64057021513864
"1799",15.4,20.98166667,64.6,76.5,13.70526667,2,18.7178601708241
"1800",16.9,21.945,65.23333333,76.13333333,14.06998333,3,19.0925927483375
"1801",10.9,20.6685,66.83333333,76,5.205375,4,13.6634172161756
"1802",13.8,28.7785,66.9,76,4.378916667,5,16.0746176740225
"1803",23,37.54083334,65.33333333,76.63333333,12.24071667,6,26.5169741352913
"1804",25.8,42.74466667,63,78.36666667,6.68835,7,29.1406508034086
"1805",22.1,45.5145,55.36666667,83.8,9.848683333,8,35.425338663769
"1806",23.9,43.7425,44.7,90.93333333,7.7386,9,32.5787884666822
"1807",24.7,40.84766667,37.2,95.7,7.711,10,30.4497386433856
"1808",21.7,33.24316667,30.4,99.63333333,5.256267857,11,25.1106104954906
"1809",19.6,27.05516667,25.6,104.0333333,4.066966667,12,23.1712167649311
"1810",28.1,29.48366667,30.56666667,100.9,4.928816667,13,23.1526911569943
"1811",16.5,35.6835,51.96666667,86.5,12.0037,14,26.6615245328318
"1812",44.3,47.77733333,54.9,84.63333333,21.56951667,15,43.3023600161073
"1813",45.6,51.72083333,54.26666667,85.66666667,17.59121429,16,45.5994000944578
"1814",27,42.83666667,55.9,83,8.6078,17,31.3260853654544
"1815",25,41.58933334,57.5,82.73333333,7.568166667,18,29.196723614809
"1816",28.7,43.40916667,59.1,81.96666667,8.624416667,19,31.6577389110006
"1817",27.8,40.54333334,60.26666667,81.46666667,7.566633333,20,27.746584361741
"1818",16.2,24.27783334,56.93333333,79.8,5.11715,21,16.7799029339683
"1819",26.1,33.96,58.23333333,79.06666667,13.61443333,22,25.3861167605116
"1820",27.8,36.676,61.2,78.46666667,15.822,23,27.3963271285124
"1821",40.6,39.466,62.33333333,78.86666667,18.97103333,0,31.3689294572812
"1822",33.4,40.24116667,62.96666667,79,17.59206667,1,31.5143214893402
"1823",36.8,43.53316667,63.7,79,22.467,2,37.6105417366667
"1824",34,43.82168966,64,78.44827586,21.86408333,3,37.5204976920747
"1825",40.2,48.06133333,65.4,78,33.10448333,4,50.5542756779432
"1826",55,53.401,66.23333333,77.9,42.25326786,5,63.7972354510976
"1827",40.3,52.80833334,67.6,77.56666667,20.6514,6,46.8772185167438
"1828",32.2,47.69666667,64.5,78.56666667,12.49481667,7,38.6050795275372
"1829",30.6,46.565,57.46666667,82.16666667,9.661875,8,36.3666577986427
"1830",27,46.00116667,51.03333333,85.4,7.8135,9,35.1846872274118
"1831",30.7,44.8135,43.2,89.96666667,8.130666667,10,34.824067969853
"1832",24.6,41.08133334,35.76666667,94.6,6.919233333,11,31.1977951410142
"1833",24.2,39.64466667,37.03333333,92.56666667,7.061583333,12,29.8431625963769
"1834",24.6,43.02616667,33.8,95.56666667,8.100066667,13,34.3038717264414
"1835",19.1,33.44533334,30.2,98.73333333,4.324516667,14,24.3404631398122
"1836",19.9,34.1175,33.6,95.1,3.776589286,15,23.2911903178901
"1837",30.6,44.0625,37.83333333,93.23333333,5.7058,16,33.8678687688974
"1838",34.3,44.03283334,40.1,92.26666667,6.106916667,17,33.5417714806226
"1839",30.7,40.21233334,47.1,87.23333333,4.8729,18,27.5782200587372
"1840",28.8,43.14583333,50.33333333,84.53333333,4.778066667,19,30.7185774811389
"1841",25.6,39.30833334,52.36666667,83.13333333,4.532733333,20,25.9500000008889
"1842",29.9,41.95566667,53.93333333,82.6,5.800583333,21,29.551084213676
"1843",31.5,45.9025,56.83333333,82,8.599666667,22,34.8744334942727
"1844",33.1,46.95666667,58.53333333,81.06666667,8.282933333,23,35.6748589046842
"1845",33.2,46.09616667,59.06666667,81,7.29875,0,34.1967114090405
"1846",32.6,46.29833334,60.1,80.43333333,6.082566667,1,33.8537793279256
"1847",28.4,45.50983334,60.46666667,80.26666667,5.499666667,2,32.5409101921514
"1848",33.1,47.981,62.33333333,80,10.65398333,3,38.2089371731099
"1849",39.3,48.37666667,62.86666667,79.73333333,10.82066667,4,38.7162857341176
"1850",36.7,46.37066667,62.23333333,79.2,10.7747,5,36.2152110473972
"1851",30.2,46.96783334,62.96666667,78.03333333,8.389285714,6,34.7117595877007
"1852",24,41.71283333,61.93333333,78.36666667,4.450333333,7,26.5583795687945
"1853",16.9,37.22683334,58.6,81.43333333,3.754183333,8,22.0755727946887
"1854",15,37.15633334,48.46666667,87.13333333,3.425416667,9,22.5651681005856
"1855",15.3,29.96566667,39.1,93.9,3.0181,10,18.6245318021259
"1856",23.2,31.1995,34.46666667,97.73333333,3.0085,11,20.0801259488262
"1857",8.8,34.80216667,45.16666667,88.56666667,4.5231,13,22.5929585489235
"1858",15.3,30.16816667,33.53333333,95.5,2.347183333,14,19.3769366598904
"1859",21.9,32.031,38.8,92.26666667,2.889983333,15,20.0009702842244
"1860",34,45.35366667,52.96666667,86.06666667,12.18285,16,36.8264749091219
"1861",25.7,40.04583333,51.3,86.56666667,6.380625,17,27.3650508373323
"1862",25.8,40.5395,51.03333333,85.03333333,4.481033333,18,27.1315837239557
"1863",23.3,36.544,52.66666667,84.1,4.011166667,19,22.5837168926381
"1864",23.7,34.99933334,53.1,83.66666667,5.523433333,20,22.8184373798248
"1865",14,26.21866667,55.96666667,82.33333333,3.5603,21,16.2830622556136
"1866",15.5,28.133,60,81.83333333,3.497933333,22,16.4549857670601
"1867",14.2,25.6835,60.13333333,81.9,3.018566667,23,14.9302616903685
"1868",20.9,31.95883334,59.83333333,81.33333333,4.831866667,0,19.5774627117674
"1869",17.3,28.36333333,60.23333333,80.9,6.061883333,1,18.7779141153723
"1870",16.4,27.72666667,62.93333333,78.93333333,4.141933333,2,16.3761082909572
"1871",16,25.514,63.53333333,78.1,3.671133333,3,14.7207983069613
"1872",12.2,23.463,63.3,77.8,3.836964286,4,14.0577141010033
"1873",16.5,23.75266667,62.96666667,77.73333333,3.350266667,5,13.5582586051723
"1874",17.2,36.21266667,65.73333333,76.36666667,4.1519,6,20.0646143670062
"1875",22.9,41.48966667,59.66666667,78.73333333,9.983766667,7,29.8123560523537
"1876",-5.7,24.48466667,40.96666667,89.73333333,2.376283333,9,16.3534499386511
"1877",8.3,20.26033334,33.6,96.16666667,1.64085,10,14.434521510373
"1878",14.5,19.3795,32.76666667,96.43333333,1.554733333,11,14.1745262838151
"1879",3.7,20.40283334,30.96666667,97.9,1.37805,12,14.9307648297315
"1880",12.9,22.07516667,23.66666667,104.2333333,1.687983333,13,18.762633229217
"1881",26,24.1375,22.86666667,105.4333333,2.0331,14,20.1838001992743
"1882",13,26.13233334,37.33333333,92.16666667,2.001983333,15,17.0271831408643
"1883",24.6,33.588,45.23333333,87.2,4.83725,16,22.5456349947829
"1884",26.2,34.37616667,52.4,83.7,6.989071429,17,23.1458739062888
"1885",29.4,38.73918966,52.63333333,83.73333333,8.999916667,18,27.6117650996693
"1886",20,27.696,52.16666667,82.36666667,5.663116667,19,19.6179017884843
"1887",20.5,22.831,62.33333333,79.2,2.007733333,20,11.9526909398877
"1888",13.7,15.80833333,68.4,76.56666667,1.558766667,21,7.23882368920847
"1889",5.2,12.31183333,68.9,76,1.250483333,22,5.10988758542197
"1890",6.1,12.1005,69.66666667,75.76666667,1.597466667,23,5.34314586363769
"1891",10.2,19.1305,71.73333333,75.33333333,3.466983333,0,10.7129723423997
"1892",5.4,13.76083334,69.9,75.33333333,2.163416667,1,6.6644035695182
"1893",3.5,10.30366667,67.3,75.56666667,1.844,2,4.91101906333093
"1894",12.5,17.03933333,66.36666667,75.63333333,8.221366667,3,13.2049125089825
"1895",17.9,22.53116667,66.76666667,75.63333333,14.23641667,4,19.191953894236
"1896",16.8,22.22416667,67.06666667,75.46666667,10.98323636,5,17.5918068183985
"1897",17.5,31.03483334,67.43333333,75.6,10.76948333,6,20.8961344461989
"1898",26.9,45.49,62.33333333,78.96666667,13.71191667,7,36.5797819044343
"1899",31.7,55.63333333,54.43333333,84.56666667,20.04665,8,51.2146938185697
"1900",34.7,48.804,44.66666667,89.36666667,17.08823214,9,43.5279073297615
"1901",37.9,53.01083333,38.83333333,93.33333333,12.60038333,10,47.7787383276145
"1902",29.8,45.39566667,34.23333333,96.16666667,8.316466667,11,36.9814292353374
"1903",33.8,46.4665,34.6,96.13333333,7.29945,12,37.7263239217544
"1904",29.3,47.294,34.86666667,95.56666667,7.4097,13,38.7524739395994
"1905",39.9,45.23066667,34.23333333,95.96666667,6.86485,14,36.2733000209069
"1906",29.5,43.376,36.53333333,93.03333333,9.783571429,15,35.6038000869346
"1907",38.2,42.75816667,35.16666667,94.23333333,11.0523,16,36.0572743608198
"1908",34.3,37.49,41.1,89.36666667,12.16743333,17,30.6408820337707
"1909",53.9,48.50716667,46.93333333,86.53333333,19.80616667,18,44.6972291574553
"1910",51,54.11533334,51.1,84.93333333,17.790625,19,49.1403139552034
"1911",63.3,61.55633334,52.53333333,85,25.77675,20,59.7922715653806
"1912",63.3,68.13666667,55.76666667,84.7,21.33983333,21,62.647681620412
"1913",19.8,35.7045,65.63333333,78.36666667,3.566083333,22,19.5144679652022
"1914",7.8,17.365,66.76666667,75.63333333,4.355625,23,11.2500244436626
"1915",18.5,31.83016667,67.66666667,76.9,4.83745,0,18.0609804818743
"1916",18.2,34.83933333,66.76666667,77.03333333,4.975016667,1,20.0257748711142
"1917",13.2,32.1305,66.7,76.93333333,3.291416667,2,16.4735603748502
"1918",19.7,35.71633334,66.8,77,8.173016667,3,22.1037593671077
"1919",18.6,36.778,67,77,7.192516667,4,22.5726458640618
"1920",20.1,38.54283334,67.5,76.83333333,6.746316667,5,23.975787500567
"1921",33.1,52.4615,67.13333333,77.23333333,13.1759,6,43.7082889080228
"1922",46.7,59.413,65.16666667,79.53333333,18.64535714,7,53.1616181739488
"1923",46.9,65.27916667,55.86666667,84.73333333,10.86261667,8,56.1357702914657
"1924",49.7,68.39366667,48.36666667,89.36666667,11.33496667,9,59.0746698053137
"1925",51.7,56.40366667,40.46666667,93.2,9.7114,10,48.7049624375226
"1926",48.7,53.34833334,37,94.93333333,10.22293333,11,46.714341992778
"1927",39.5,48.62916667,32.6,97.8,9.519803571,12,42.0313962799046
"1928",35.6,46.94083334,34.7,95.66666667,10.11973333,13,40.0810429502916
"1929",46.6,44.138,34.16666667,96.33333333,8.150033333,14,35.3894556816593
"1930",26.4,41.711,47.13333333,86.8,11.31388333,15,33.2908967905244
"1931",41.3,47.186,40.43333333,92.6,11.96223333,16,40.6106412109296
"1932",51.3,51.80466667,45.06666667,88.7,23.88601786,17,50.1320195772989
"1933",56.9,60.97066667,50,85.86666667,23.77263333,18,58.7154536721549
"1934",61.7,67.7185,55.6,84.23333333,24.02213333,19,63.6423452316904
"1935",46,55.54283334,58.8,83.56666667,13.57505357,20,48.4087021446584
"1936",44.1,54.2525,59.1,83,13.28725,21,47.0502229225318
"1937",46.4,53.15333334,59.1,82.76666667,13.42675,22,45.952904372464
"1938",49.8,56.07616667,58.9,81.9,19.214,23,50.9237957023254
"1939",45.6,54.6565,59.5,80.96666667,20.43010714,0,49.9547260466181
"1940",40.9,53.69333334,60.46666667,80.9,16.072,1,46.8781721938441
"1941",37.1,51.80183333,60.66666667,80.8,19.15875,2,46.1733032840676
"1942",34.3,50.61133334,62.3,80,12.05001667,3,42.1862406743753
"1943",38.7,56.52516667,64.66666667,79.13333333,11.48844643,4,47.7420538915991
"1944",44.8,64.09166667,65.1,79,11.36675,5,54.6312783560775
"1945",43.3,66.14866667,64.6,79.23333333,9.967033333,6,55.2335082951945
"1946",43.3,65.60783334,61.26666667,81.36666667,8.468216667,7,54.2768795044708
"1947",37.7,57.34583334,52,86.93333333,6.689816667,8,46.467443462628
"1948",37.3,54.57933333,50,87.2,5.760214286,9,43.7069400606339
"1949",22.1,43.34933334,40.23333333,93.56666667,3.25125,10,29.6075960356126
"1950",21.7,39.81708333,31.5,99.20833333,3.3441,11,28.0174294908136
"1951",34.9,41.2785,32,98.06666667,7.04875,12,32.2646547055488
"1952",28.4,43.64883334,32.46666667,97.46666667,5.028183333,13,33.8828686282796
"1953",36.9,42.88516667,27.9,101.5666667,4.6989,14,34.5238014967098
"1954",33.7,42.77333333,33.56666667,96.2,4.96405,15,32.5458968004433
"1955",45.3,49.527,40.3,91.36666667,10.58323333,16,42.7500351789149
"1956",52.2,55.72583334,45.06666667,88.43333333,13.96123333,17,50.3607889255024
"1957",48,54.802,49.76666667,85.96666667,13.55410714,18,48.7100734820283
"1958",51.9,54.9845,52.53333333,84.96666667,17.5946,19,49.6025014638564
"1959",51,55.39666667,52.73333333,84.8,19.04291667,20,50.7382887332007
"1960",52.9,52.60366667,52.9,84.36666667,23.65857143,21,50.0492827845013
"1961",47.7,54.56933334,54.8,83.4,17.98031667,22,49.2353923331887
"1962",34.8,48.97833334,56.66666667,82.63333333,9.269083333,23,38.9629102041269
"1963",40,52.84433333,59.8,81.93333333,7.901816667,0,42.0780013900936
"1964",32.3,51.99416667,61.76666667,81.16666667,6.076783333,1,40.3504363944215
"1965",30.8,48.28583333,62.63333333,80.53333333,4.60545,2,34.9981215260051
"1966",33.7,49.53416667,64.36666667,79.46666667,3.873766667,3,35.283635027769
"1967",29.2,47.6665,62.8,79.36666667,3.622821429,4,32.8618242974838
"1968",31.8,43.8975,62.4,78.53333333,4.917466667,5,29.6028538620864
"1969",30.8,43.78833334,63.33333333,78.3,7.5297,6,30.6001726686481
"1970",34,51.48583334,60.5,79.9,7.1838,7,40.0154757404583
"1971",26.5,46.77516667,52.03333333,84.7,4.46595,8,34.2700709321979
"1972",31.9,46.15066667,41.56666667,91.06666667,4.3708,9,34.6171017534382
"1973",35.9,46.094,32.63333333,97.86666667,4.865133333,10,36.5939054343195
"1974",38.5,46.00033333,30.56666667,98.6,5.25245,11,37.5167861563341
"1975",28.2,42.58583333,28.56666667,100.1666667,3.755183333,12,32.7011908814809
"1976",31.7,39.03083334,24,104.2666667,3.015616667,13,29.5693764445109
"1977",23.4,35.99983334,22.33333333,106.0666667,2.382916667,14,26.3805333686589
"1978",25.2,35.89033334,23.46666667,104.8,2.301816667,15,25.998173046519
"1979",23.8,35.458,26.83333333,100.2,2.62635,16,24.7828771588857
"1980",25.5,35.87133333,31.33333333,95.36666667,3.025589286,17,24.2864925012641
"1981",34.8,47.11333334,38.56666667,90.2,6.031683333,18,38.3444289116254
"1982",53.9,85.58666667,42.8,88.03333333,9.813633333,19,68.8424124765926
"1983",44.3,51.46766667,46.8,86.73333333,10.34576667,20,43.9903512937145
"1984",41.5,46.1475,49.53333333,85.56666667,11.18528333,21,38.1422649022493
"1985",32.1,42.36,52.16666667,84.46666667,6.283857143,22,30.3333490149409
"1986",36.3,44.781,57.76666667,82.2,5.5646,23,32.1739739452256
"1987",18.4,33.782,61.63333333,80.8,3.872333333,0,19.346631920326
"1988",15.6,29.766,62.8,80.6,2.8361,1,15.939525780215
"1989",16.1,31.19883333,63.56666667,80.1,2.5333,2,16.0484654555312
"1990",10.4,29.66183334,63.9,80,2.242433333,3,14.9851542788659
"1991",12.7,24.58,62.96666667,80,1.947233333,4,12.7436699717298
"1992",13.1,24.12083334,63.6,79.4,2.76995,5,13.4080685922698
"1993",14.8,30.82566667,64.66666667,79.03333333,4.119166667,6,17.5485045198803
"1994",15.4,30.53383333,60.86666667,80.73333333,3.65945,7,17.4389394945333
"1995",10.7,25.80283334,49.26666667,85.86666667,3.86195,8,17.2892527052422
"1996",12.1,21.747,41.66666667,90.4,3.150283333,9,15.7699191666811
"1997",9,16.21566667,35.3,94.7,2.392866667,10,13.1972487663977
"1998",5.1,11.1265,30.8,99.46666667,2.021483333,11,11.592284607844
"1999",7.8,9.041666667,28.46666667,101.3333333,1.713155172,12,11.324069005591
"2000",8.5,6.521166667,27.4,101.8,1.35,13,10.2045584042726
"2001",9.4,4.7105,26.73333333,102.4,1.38154386,14,9.74261876925009
"2002",3.2,7.578166667,33.26666667,96.26666667,1.789933333,15,8.99942163281918
"2003",9.9,10.02383333,38.9,91.53333333,3.006053571,16,10.8768618102151
"2004",12.3,10.95916667,42.16666667,89.56666667,3.100166667,17,10.8740789116751
"2005",16.9,21.5865,46.26666667,87.53333333,6.091966667,18,17.8688651712355
"2006",35.7,42.06633334,53.3,84.83333333,14.23936667,21,33.8627912026425
"2007",28,19.40116667,61.26666667,81.23333333,3.624183333,22,12.9553012183684
"2008",5.1,12.77633334,69,75.76666667,6.047933333,23,10.3810544563001
"2009",7.1,13.74866667,68.53333333,77.73333333,3.833767857,0,9.43694400369935
"2010",10.2,23.51516667,69.23333333,78.86666667,3.239483333,1,13.391505065162
"2011",13.2,28.94983334,67.96666667,79.06666667,3.171183333,2,15.4702087701023
"2012",18.8,28.06433334,66.53333333,79.16666667,7.951083333,3,18.6300610181281
"2013",16.1,26.57466667,65.43333333,79.56666667,7.560483333,4,18.0735645198129
"2014",24,30.89916667,66.26666667,78.93333333,15.29051667,5,23.5703741533661
"2015",27.7,32.55716667,66.6,78.7,16.5927,6,24.6596591590084
"2016",16.6,35.682,63.26666667,80.8,10.11478571,7,24.5975695100067
"2017",15.9,34.881,51.5,86.7,5.5524,8,22.2873754445869
"2018",12.5,32.52883334,42.83333333,92.06666667,3.318033333,9,19.4762785336617
"2019",11.1,22.32366667,34.03333333,98.03333333,2.043066667,10,15.5280668151391
"2020",13.5,16.0265,29.5,101.2333333,1.584383333,11,13.9405158831547
"2021",7.1,12.87083333,26.63333333,103.1666667,1.250316667,12,13.2057451547515
"2022",7.2,9.869000002,25.96666667,103.6333333,1.188016667,13,12.0341156741921
"2023",2.1,5.270333334,23.3,105.7333333,0.8476,14,10.3265537433693
"2024",6.5,5.059,24.76666667,104.3333333,1.183383333,15,10.3148210507574
"2025",5.6,5.691166667,28.7,99.6,1.815183333,16,9.71371812135344
"2026",13.8,16.29683333,40.8,90.06666667,4.001366667,18,14.7375308980967
"2027",21.9,25.67466667,45.5,87.83333333,6.004483333,19,19.6114929557875
"2028",19.9,28.68483334,47.26666667,86.36666667,4.620133333,20,19.6482076152422
"2029",20.4,31.63683334,52.33333333,84.4,4.04185,22,19.4737730770662
"2030",23.6,31.2645,57.3,82.6,4.233816667,23,18.9126581519215
"2031",24.6,38.17966667,61.76666667,81.53333333,4.596,0,23.6807718390705
"2032",12.6,24.74066667,66.13333333,79.56666667,1.686283333,1,12.2564523000299
"2033",13.6,26.73516667,66.73333333,79,1.396266667,2,12.4782771107434
"2034",12.8,26.469,65.23333333,79.03333333,2.073733333,3,13.2664319092147
"2035",12.3,21.56116667,63.7,79.23333333,1.777066667,4,11.083024056132
"2036",8.9,19.57981035,63.24137931,79.03448276,2.003516667,5,10.439420692829
"2037",14.2,25.64,62.53571429,78.96428571,2.185466667,6,13.1911750897167
"2038",15.2,29.221,60.8,80.6,2.49775,7,15.4070622401216
"2039",18.5,32.76416667,53.96666667,84,2.7781,8,18.2146969649736
"2040",23.1,33.852,49.46666667,86.4,1.944433333,9,18.212548143828
"2041",2.4,29.191,36.3,96.5,1.716666667,11,17.0910663006426
"2042",12.5,20.16083334,30.66666667,100.5,1.531241379,12,15.3116828383938
"2043",11.4,18.06733333,29.5,101.8333333,1.490711864,13,14.8670299265041
"2044",14.1,18.34283334,28.96666667,102.7333333,1.740283333,14,15.5730245028784
"2045",10.2,16.4615,31.43333333,99.06666667,1.5573,15,13.2027652719433
"2046",15.6,14.00116667,30.53333333,97.06666667,1.767016667,16,12.6121291892707
"2047",12.4,14.587,36.56666667,90.93333333,2.264266667,17,12.9624766367962
"2048",17.6,24.73333334,43.76666667,87.46666667,3.33725,18,17.4248248845947
"2049",20.2,32.12762069,53.51724138,84.27586207,3.3558,19,18.6419983243493
"2050",13.6,25.556,55.6,83.53333333,2.27365,20,14.3733194000711
"2051",10.9,23.52316667,59.66666667,81.6,2.449683333,21,13.4019852770268
"2052",13.1,22.063,61.26666667,80.76666667,1.930516667,22,11.9489657873156
"2053",11.4,22.97933334,61.8,80.73333333,2.0532,23,12.4434157676505
"2054",12.8,30.088,62.3,80.76666667,4.188166667,0,17.810023632668
"2055",15.4,28.75583333,63.3,80.06666667,3.076214286,1,15.7122078895975
"2056",11.8,26.572,62.26666667,80.5,2.388,2,14.1689210178964
"2057",12.4,26.14466667,62.53333333,80.1,1.813133333,3,13.212717878621
"2058",14.1,28.28416667,63.46666667,79.9,2.7041,4,15.0155713888495
"2059",12.9,28.00466667,64.9,79.06666667,2.581816667,5,14.4847310781153
"2060",17.3,36.67783334,64.9,78.96666667,5.458283333,6,22.4210171096944
"2061",22.3,39.61933334,62.66666667,80.16666667,6.280266667,7,26.0041293552439
"2062",18.1,34.19316667,60.3,81.6,3.932766667,8,19.8606508408425
"2063",8.5,28.27333334,55,84.66666667,2.649083333,9,15.7145177769101
"2064",5,18.57166667,46.6,88.06666667,1.67085,10,11.5893407617487
"2065",3.8,9.3065,40.4,91.26666667,1.275932203,11,8.00474583269192
"2066",6.2,6.8965,37.66666667,93.8,1.237089286,12,7.10322529303662
"2067",6.7,6.187666667,34.06666667,96.73333333,1.260758621,13,7.43570415026002
"2068",4.6,5.676833333,33.2,96.9,1.37195,15,7.6305141022559
"2069",6.9,5.112166667,32.83333333,97.2,1.484033333,16,7.62500347989879
"2070",10.3,5.924,41.23333333,89.36666667,2.095966667,17,7.84225987043213
"2071",15,9.260666667,48.6,84.5,2.836683333,18,9.31139343566983
"2072",12.6,13.01966667,54.53333333,82.26666667,2.8683,19,9.87112471495022
